YEAR,MO,DY,T2M,T2M_RANGE,T2M_MIN,T2M_MAX,QV2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,Date,Stadium,,
2018,4,28,7.68,6.3,4.65,10.96,5.49,0.62,99.95,4.24,5.19,2.9,2.29,85.06,28/04/2018,Cardiff,,
2018,4,29,7.07,5.5,4.57,10.06,5.25,0.29,100.07,6.3,7.58,3.52,4.05,33.12,29/04/2018,Cardiff,,
2018,4,30,6.76,7.83,3.31,11.14,4.7,0,99.85,6.45,8.52,3.91,4.61,251.44,30/04/2018,Cardiff,,
2018,5,1,7.72,8.68,2.61,11.29,5.68,1.54,99.59,6.94,10.25,3.67,6.58,222.56,01/05/2018,Cardiff,,
2018,5,2,9.23,5.54,6,11.54,6.16,9.31,99.42,7.59,11.35,3.84,7.5,257.19,02/05/2018,Cardiff,,
2018,5,3,9.38,6.78,5.85,12.63,6.04,0.08,100.74,3.83,5.88,2.16,3.72,258,03/05/2018,Cardiff,,
2018,5,4,12.52,7.42,8.98,16.4,7.51,0.38,101.12,2.05,3.84,1.04,2.8,239.12,04/05/2018,Cardiff,,
2018,5,5,13.94,10.56,8.55,19.12,7.81,0.01,101.32,1.52,2.59,0.6,1.98,228.5,05/05/2018,Cardiff,,
2018,5,6,15.54,11.2,9.5,20.7,7.51,0,101.02,1.95,2.64,1.24,1.4,150.88,06/05/2018,Cardiff,,
2018,5,7,16.38,10.71,11.26,21.97,8.24,0,100.54,2.06,2.63,1.27,1.36,169.75,07/05/2018,Cardiff,,
2018,5,8,11.38,7.09,7.6,14.69,7.45,0.11,99.98,4.53,7.12,2.48,4.65,272.25,08/05/2018,Cardiff,,
2018,5,9,10.33,6.77,6.85,13.62,6.77,3.48,99.75,4.25,6.15,2.87,3.29,245.94,09/05/2018,Cardiff,,
2018,5,10,9.62,6.49,6.4,12.89,5.86,0.01,100.42,4.86,6.89,2.16,4.73,260.25,10/05/2018,Cardiff,,
2018,5,11,9.59,6.74,6.19,12.94,6.71,2.4,100.07,6.02,8.86,2.93,5.92,179.06,11/05/2018,Cardiff,,
2018,5,12,9.21,6.45,5.83,12.29,5.19,0.02,100.09,1.43,3,0.37,2.63,202.75,12/05/2018,Cardiff,,
2018,5,13,10.13,10.06,4.8,14.87,5.74,0.04,100.45,3.55,4.49,2.79,1.7,298.19,13/05/2018,Cardiff,,
2018,5,14,11.58,11.9,5.06,16.96,6.41,0,101.04,3.2,3.77,2.25,1.52,318.94,14/05/2018,Cardiff,,
2018,5,15,13.37,11.9,6.67,18.56,7.63,0.01,101.05,3.65,4.99,2.41,2.58,204.31,15/05/2018,Cardiff,,
2018,5,16,11.37,5.88,7.52,13.4,7.32,1.02,101.43,5.66,6.9,4.48,2.41,29.5,16/05/2018,Cardiff,,
2018,5,17,10.17,9.59,5.25,14.83,5.55,0,101.55,3.85,5.76,2.23,3.52,61.06,17/05/2018,Cardiff,,
2018,5,18,11.87,11.61,5.22,16.83,6.41,0,101.34,2.1,3.56,0.22,3.34,238.38,18/05/2018,Cardiff,,
2018,5,19,14.37,9.49,9.44,18.92,6.84,0,101.14,1.27,2.23,0.52,1.7,180.38,19/05/2018,Cardiff,,
2018,5,20,14.71,10.38,9.01,19.37,7.26,0,100.92,1.92,2.94,0.97,1.96,207.44,20/05/2018,Cardiff,,
2018,5,21,15.39,10.49,9.85,20.35,8.06,0.11,100.52,2.19,5.26,0.2,5.05,67.88,21/05/2018,Cardiff,,
2018,5,22,14.55,9.2,9.78,18.98,8,0.01,100.69,4.62,5.72,3.34,2.39,28.94,22/05/2018,Cardiff,,
2018,5,23,13.73,10.71,8.23,18.94,7.81,0.01,101.15,4.83,5.63,3.9,1.73,52.12,23/05/2018,Cardiff,,
2018,5,24,11.76,4.58,9.33,13.9,7.87,8.67,100.92,4.09,5.66,1.74,3.92,43.88,24/05/2018,Cardiff,,
2018,5,25,12.55,4.42,10.33,14.75,8.3,4.31,100.72,3.05,4.21,1.64,2.57,44.69,25/05/2018,Cardiff,,
2018,5,26,15.54,9.94,10.27,20.21,9.64,2.58,100.7,6.56,8.68,3.98,4.7,55.12,26/05/2018,Cardiff,,
2018,5,27,16.6,8.23,12.46,20.69,9.83,1.76,100.41,4.02,7.73,1.41,6.31,136.06,27/05/2018,Cardiff,,
2018,5,28,17.83,9.39,12.51,21.9,10.62,0.03,100.73,2.58,4.63,1.47,3.16,98.5,28/05/2018,Cardiff,,
2018,5,29,16.42,6.47,13.06,19.53,10.19,5.47,100.49,5.35,6.59,3.59,3,46.5,29/05/2018,Cardiff,,
2018,5,30,15.16,4.12,13.37,17.49,9.77,5.42,100.17,3.24,4.72,1.16,3.55,63.25,30/05/2018,Cardiff,,
2018,5,31,16.89,8.98,12.07,21.05,10.62,6.82,100.29,2.12,2.9,0.8,2.1,111.25,31/05/2018,Cardiff,,
2018,6,1,16.59,6.06,13.64,19.7,10.5,3.98,100.6,3.57,4.72,0.57,4.15,226.94,01/06/2018,Cardiff,,
2018,6,2,16,6.78,12.77,19.55,9.16,0.44,100.7,3.06,3.84,2.02,1.82,245.75,02/06/2018,Cardiff,,
2018,6,3,17.62,10.96,11.41,22.37,9.52,0,100.67,2.24,3.15,1.21,1.94,83.69,03/06/2018,Cardiff,,
2018,6,4,17.46,6.92,14.19,21.12,10.56,0.23,100.44,3.92,4.66,3.2,1.45,55.81,04/06/2018,Cardiff,,
2018,6,5,14.54,5.5,12.16,17.66,8.79,0.19,100.5,4.25,5.57,2.15,3.42,61.06,05/06/2018,Cardiff,,
2018,6,6,14.55,9.86,9.37,19.22,7.93,0,100.39,3.45,4.59,2.32,2.26,55.69,06/06/2018,Cardiff,,
2018,6,7,14.7,6.35,10.92,17.27,9.16,0.65,100.49,3.57,4.66,2.26,2.4,63.06,07/06/2018,Cardiff,,
2018,6,8,15.81,4.29,13.88,18.18,10.07,2.24,100.52,3.28,4.33,2.43,1.89,69.69,08/06/2018,Cardiff,,
2018,6,9,16.57,7.29,13.03,20.32,9.83,0.16,100.42,2.86,4.15,1.61,2.55,75.69,09/06/2018,Cardiff,,
2018,6,10,16.72,8.99,11.83,20.82,9.77,0.02,100.29,2.93,3.76,2.18,1.57,58.25,10/06/2018,Cardiff,,
2018,6,11,17.3,9.47,12.19,21.65,9.52,0.03,100.25,3.98,5.56,3,2.56,41.06,11/06/2018,Cardiff,,
2018,6,12,15.57,7.58,10.84,18.43,8.73,0.08,100.57,3.4,4.65,0.97,3.68,39.44,12/06/2018,Cardiff,,
2018,6,13,15.67,6.14,12.56,18.7,8.97,1.04,100.54,4.71,6.97,1.34,5.64,215,13/06/2018,Cardiff,,
2018,6,14,14.93,6.34,11.32,17.66,8.54,0.95,100.07,7.77,11.89,4.05,7.84,253.69,14/06/2018,Cardiff,,
2018,6,15,13.58,5.88,10.59,16.47,7.93,0.3,100.53,4.55,6.23,2.95,3.27,261.56,15/06/2018,Cardiff,,
2018,6,16,13.81,6.1,10.87,16.97,8.3,2.52,100.23,6.58,9.23,3.38,5.85,232.94,16/06/2018,Cardiff,,
2018,6,17,14.62,5.82,11.98,17.8,9.28,2.16,100.37,6.29,7.54,4.59,2.95,236.12,17/06/2018,Cardiff,,
2018,6,18,15.74,5.46,12.97,18.43,9.7,1.07,100.8,7.25,8.59,5.61,2.98,254.38,18/06/2018,Cardiff,,
2018,6,19,16.99,6.29,14.12,20.4,10.68,0.93,101.08,5.65,7.53,3.78,3.74,243.5,19/06/2018,Cardiff,,
2018,6,20,16.05,8.3,10.97,19.26,9.89,0.79,100.92,6.12,8.37,3.73,4.64,262.69,20/06/2018,Cardiff,,
2018,6,21,13.33,8.07,9.26,17.33,6.53,0,101.59,5.24,6.51,3.73,2.78,254.81,21/06/2018,Cardiff,,
2018,6,22,14.28,10.7,8.42,19.12,6.96,0,101.93,3.02,4.41,1.8,2.6,128.31,22/06/2018,Cardiff,,
2018,6,23,15.89,10.46,9.72,20.18,7.75,0,101.7,2.5,3.49,0.94,2.55,199.69,23/06/2018,Cardiff,,
2018,6,24,17.44,11.23,10.75,21.98,8.48,0.01,101.37,2.23,3.78,0.9,2.88,42.62,24/06/2018,Cardiff,,
2018,6,25,19.61,11.34,13.15,24.5,9.09,0,101.43,2.19,3.18,1.2,1.98,49.19,25/06/2018,Cardiff,,
2018,6,26,19.76,11.15,13.66,24.81,9.64,0,101.37,3.13,4.07,2.37,1.7,83.75,26/06/2018,Cardiff,,
2018,6,27,18.23,10.95,12.51,23.46,9.09,0,101.35,4.3,5.56,2.69,2.88,80.44,27/06/2018,Cardiff,,
2018,6,28,18.05,12.54,11.21,23.75,10.01,0,101.26,4.73,5.59,3.66,1.93,62,28/06/2018,Cardiff,,
2018,6,29,18.29,10.67,12.51,23.19,9.58,0,101,4.8,5.84,3.78,2.06,64.19,29/06/2018,Cardiff,,
2018,6,30,18.44,12.42,11.9,24.33,9.64,0.01,100.45,4.43,5.95,2.94,3.01,70.88,30/06/2018,Cardiff,,
2018,7,1,18.76,9.34,13.63,22.98,10.56,2.18,100.26,4.52,5.44,3.23,2.2,50.25,01/07/2018,Cardiff,,
2018,7,2,19.44,9.25,14.9,24.15,9.77,0.04,100.47,5.94,6.84,4.52,2.32,50,02/07/2018,Cardiff,,
2018,7,3,18.53,12.19,12.02,24.21,8.97,0,100.53,5.62,8.27,2.88,5.39,79.31,03/07/2018,Cardiff,,
2018,7,4,17.38,7.23,13.45,20.69,10.01,1.18,100.37,3.09,4.93,0.83,4.1,142.81,04/07/2018,Cardiff,,
2018,7,5,19.84,9.25,15.33,24.59,11.05,0.07,100.51,2.59,3.82,1.45,2.38,265.06,05/07/2018,Cardiff,,
2018,7,6,18.44,8.59,14.3,22.89,10.25,0,101.02,2.9,4.74,1.48,3.27,210.31,06/07/2018,Cardiff,,
2018,7,7,19.73,11.66,13.12,24.78,10.8,0,101.31,2.27,3.01,1.57,1.44,229.25,07/07/2018,Cardiff,,
2018,7,8,21,10.95,14.87,25.82,11.35,0.01,101.48,2.84,3.76,2.12,1.64,159.38,08/07/2018,Cardiff,,
2018,7,9,20.98,9.52,15.94,25.46,11.54,0.01,101.4,3.48,5.71,2.51,3.2,97.31,09/07/2018,Cardiff,,
2018,7,10,18.94,7.27,15.23,22.51,10.19,0.06,101.2,3.48,5.09,2.28,2.8,51.56,10/07/2018,Cardiff,,
2018,7,11,18.85,8.42,14.39,22.81,9.89,0.02,101.01,2.53,3.65,0.92,2.73,169.38,11/07/2018,Cardiff,,
2018,7,12,19.27,7.9,14.62,22.51,10.19,1.27,100.96,1.23,2.33,0.08,2.24,174.5,12/07/2018,Cardiff,,
2018,7,13,18.8,7.97,14.23,22.19,10.25,1.73,101,2.51,3.76,0.92,2.84,191.81,13/07/2018,Cardiff,,
2018,7,14,17.94,9.65,12.91,22.56,9.7,0.01,100.88,2.8,4.48,1.18,3.3,281.5,14/07/2018,Cardiff,,
2018,7,15,18.54,9.01,13.84,22.86,10.38,0.05,100.52,3.06,4.63,2.01,2.62,267.38,15/07/2018,Cardiff,,
2018,7,16,17.93,9.09,13.35,22.44,10.07,0.48,100.28,3.94,6.96,1.47,5.49,250.94,16/07/2018,Cardiff,,
2018,7,17,16.71,6.27,13.3,19.57,9.09,0.54,100.48,4.52,6.48,2.92,3.57,254.5,17/07/2018,Cardiff,,
2018,7,18,17.52,7.11,14.12,21.23,9.58,0.7,100.68,3.62,4.15,2.92,1.23,251.31,18/07/2018,Cardiff,,
2018,7,19,17.58,8.38,13.27,21.65,9.03,0,100.72,2.61,4.05,1.2,2.85,304.75,19/07/2018,Cardiff,,
2018,7,20,17,7.91,12.51,20.42,9.4,2.01,100.34,3.36,4.79,0.81,3.98,311.44,20/07/2018,Cardiff,,
2018,7,21,18.75,9.04,14.05,23.08,10.31,0.18,100.32,2.23,3.81,0.23,3.59,221.5,21/07/2018,Cardiff,,
2018,7,22,19.43,8.79,14.75,23.54,11.35,0.03,100.51,3.34,4.15,2.16,1.98,290,22/07/2018,Cardiff,,
2018,7,23,19.64,8.06,15.77,23.83,12.27,0.47,100.5,3.52,5.25,2.39,2.87,255.44,23/07/2018,Cardiff,,
2018,7,24,18.77,7.58,15,22.58,10.74,0.39,100.37,3.82,5.13,2.84,2.3,266.62,24/07/2018,Cardiff,,
2018,7,25,17.75,8.51,13.26,21.76,8.67,0,100.62,2.74,3.2,1.98,1.23,303.25,25/07/2018,Cardiff,,
2018,7,26,20.17,11.34,14.21,25.55,10.56,0.01,100.15,2.22,3.57,0.9,2.68,199.69,26/07/2018,Cardiff,,
2018,7,27,19.31,8.27,15.33,23.59,11.54,2.53,99.74,4.36,5.73,1.55,4.19,197.75,27/07/2018,Cardiff,,
2018,7,28,15.9,3.29,14.44,17.73,9.34,9.63,99.28,8.63,11.2,5.9,5.31,215.12,28/07/2018,Cardiff,,
2018,7,29,17.58,8.08,14.19,22.26,11.11,11.39,99.01,9.12,12.52,4.12,8.39,203.5,29/07/2018,Cardiff,,
2018,7,30,17.47,7.49,14.06,21.55,10.5,2.6,99.77,5,7.79,2.84,4.95,220.06,30/07/2018,Cardiff,,
2018,7,31,16.87,8.05,13.01,21.05,9.03,1.32,100.45,4.54,6.47,2.8,3.66,238.88,31/07/2018,Cardiff,,
2018,8,1,17.6,8.36,13.08,21.44,9.77,0.36,100.9,4.41,5.55,3.32,2.23,220.56,01/08/2018,Cardiff,,
2018,8,2,19.01,8.47,14.73,23.19,11.84,0.5,101.14,4.01,5.27,2.35,2.91,245.38,02/08/2018,Cardiff,,
2018,8,3,19.8,7.41,15.98,23.4,12.21,0.23,101.17,2.84,4.46,0.28,4.18,285.94,03/08/2018,Cardiff,,
2018,8,4,19.91,8.63,15.51,24.14,11.35,0.05,101.28,2.68,3.53,2.09,1.45,184.88,04/08/2018,Cardiff,,
2018,8,5,19.98,11.19,13.87,25.06,11.17,0.02,101.07,3.34,4.19,1.97,2.22,178.69,05/08/2018,Cardiff,,
2018,8,6,18.44,7.93,14.5,22.43,10.86,0.05,100.41,2.84,4.2,1.42,2.77,287.62,06/08/2018,Cardiff,,
2018,8,7,17.3,8.15,13.65,21.8,10.25,0.36,99.8,4.2,6.31,2.35,3.96,281.12,07/08/2018,Cardiff,,
2018,8,8,16.18,5.8,13.55,19.36,8.85,1.71,100,4.87,7.07,2.5,4.57,261.12,08/08/2018,Cardiff,,
2018,8,9,15.63,5.9,12.71,18.62,7.81,0.52,100.31,4.3,6.85,2.32,4.53,284.5,09/08/2018,Cardiff,,
2018,8,10,14.68,5.69,12.03,17.72,8.06,7.89,100.65,5.5,7.96,3.13,4.83,261.75,10/08/2018,Cardiff,,
2018,8,11,15.92,9.2,11.09,20.3,9.52,14.36,100.78,6,8.82,2.6,6.22,198.31,11/08/2018,Cardiff,,
2018,8,12,17.86,6.97,14.83,21.8,11.29,11.85,99.63,5.24,8.2,2.41,5.8,214.56,12/08/2018,Cardiff,,
2018,8,13,17.47,7.12,14.13,21.26,10.56,1.53,99.75,4.7,6.9,2.73,4.17,296.19,13/08/2018,Cardiff,,
2018,8,14,17.56,6.48,14.44,20.93,10.8,0.44,100.54,5.79,8.16,3.27,4.9,268.31,14/08/2018,Cardiff,,
2018,8,15,18.44,5.7,15.86,21.55,11.41,1.84,100.52,7.05,9.18,4.78,4.39,235.94,15/08/2018,Cardiff,,
2018,8,16,16.11,5.5,12.98,18.47,9.4,12.49,100.28,6.04,7.8,3.78,4.02,260.19,16/08/2018,Cardiff,,
2018,8,17,15.49,6.77,11.67,18.44,9.16,0.41,100.83,5.79,7.77,3.54,4.23,263.19,17/08/2018,Cardiff,,
2018,8,18,17.87,5.51,15.52,21.03,10.93,1.18,100.89,6.38,7.28,4.98,2.3,241.81,18/08/2018,Cardiff,,
2018,8,19,18.26,5.16,16.02,21.19,11.6,1.28,100.73,6.92,9.26,3.16,6.1,248.5,19/08/2018,Cardiff,,
2018,8,20,18.45,6.73,15.29,22.02,11.84,1.86,100.87,4.33,6.37,2.59,3.77,259.31,20/08/2018,Cardiff,,
2018,8,21,17.57,6.86,14.47,21.32,10.8,0.61,100.8,3.2,4.66,2.37,2.3,257.88,21/08/2018,Cardiff,,
2018,8,22,18.29,6.13,15.4,21.54,11.72,2.13,100.56,4.68,6.55,3.2,3.35,250.06,22/08/2018,Cardiff,,
2018,8,23,16.12,5.8,12.46,18.26,9.52,3.09,100.26,5.54,8.3,3.23,5.07,275.75,23/08/2018,Cardiff,,
2018,8,24,12.78,4.61,10.33,14.94,7.69,4.47,100.33,6.76,9.77,4.32,5.44,282,24/08/2018,Cardiff,,
2018,8,25,13.15,7.19,9.53,16.71,6.9,0.11,100.44,4.09,5.2,2.23,2.98,291.81,25/08/2018,Cardiff,,
2018,8,26,14.86,8.48,10.75,19.23,9.7,23.25,99.56,7.21,10.52,2.7,7.82,215.25,26/08/2018,Cardiff,,
2018,8,27,15.56,4.54,13.44,17.98,8.61,0.25,100.17,6.22,8.48,2.05,6.42,274.75,27/08/2018,Cardiff,,
2018,8,28,15.58,5.09,13.19,18.29,8.42,0.11,100.5,2.55,3.86,1.92,1.94,225.5,28/08/2018,Cardiff,,
2018,8,29,15.11,7.38,11.23,18.62,8.36,0.4,100.59,4.3,6.45,2.38,4.09,283.31,29/08/2018,Cardiff,,
2018,8,30,14.05,7.6,10.33,17.93,6.65,0,101.19,1.78,2.67,0.91,1.76,59.62,30/08/2018,Cardiff,,
2018,8,31,14.8,11.87,8.43,20.3,7.69,0.02,101.11,2.92,3.66,2.06,1.59,146.69,31/08/2018,Cardiff,,
2018,9,1,16.66,9.1,12.15,21.25,10.01,0.17,101.22,3.77,4.7,2.49,2.2,173.94,01/09/2018,Cardiff,,
2018,9,2,17.87,7.3,14.34,21.65,10.13,0.08,101.12,3.27,4.38,1.64,2.73,190.69,02/09/2018,Cardiff,,
2018,9,3,16.58,6.75,12.9,19.65,10.13,1.79,100.97,3.2,5.06,1.76,3.3,232.94,03/09/2018,Cardiff,,
2018,9,4,14.58,5.8,11.67,17.48,8.85,0.28,101.04,4.03,4.78,3.52,1.27,20.62,04/09/2018,Cardiff,,
2018,9,5,14.88,8.2,11.06,19.26,8.12,0.02,101.06,3.7,4.38,3.26,1.12,196.69,05/09/2018,Cardiff,,
2018,9,6,13.8,7.3,9.9,17.21,8.36,0.92,100.61,4.62,7.41,2.77,4.64,300.5,06/09/2018,Cardiff,,
2018,9,7,12.97,7.04,9.47,16.51,7.14,0.06,100.58,4.7,6.78,3.08,3.71,286.94,07/09/2018,Cardiff,,
2018,9,8,15.19,5.55,12.85,18.4,9.28,2.47,100.6,5.41,7.47,3.5,3.97,234,08/09/2018,Cardiff,,
2018,9,9,15.55,4.84,13.63,18.47,9.52,0.82,100.65,6.23,7.45,4.37,3.09,241.62,09/09/2018,Cardiff,,
2018,9,10,15.51,5.62,12.68,18.3,8.97,0.25,100.92,6.26,8.16,4.14,4.03,242.25,10/09/2018,Cardiff,,
2018,9,11,16.66,5.09,13.67,18.76,10.38,3.48,100.76,6.27,8.58,2.86,5.71,256.75,11/09/2018,Cardiff,,
2018,9,12,13.1,6.31,10.14,16.45,7.26,0.89,101.22,3.02,4.72,2.16,2.55,289.75,12/09/2018,Cardiff,,
2018,9,13,12.82,7.02,9.38,16.4,7.26,0.12,101.2,4.25,6.32,3.18,3.14,276.44,13/09/2018,Cardiff,,
2018,9,14,13.82,5.38,11.3,16.68,8.48,1.93,100.94,5.9,8.38,3.97,4.41,254.25,14/09/2018,Cardiff,,
2018,9,15,14.59,6.9,11.28,18.19,8.61,0.35,101.11,4.79,5.95,3.12,2.84,235.69,15/09/2018,Cardiff,,
2018,9,16,16.51,7.03,13.23,20.26,10.56,2.21,100.54,6.14,7.95,4.02,3.93,213.06,16/09/2018,Cardiff,,
2018,9,17,17.29,6.35,14.7,21.05,10.68,1.06,99.95,6.34,8.36,3.8,4.56,183.81,17/09/2018,Cardiff,,
2018,9,18,17.16,4.43,15.58,20.01,10.5,2.98,99.53,9.73,11.7,7.02,4.69,218.06,18/09/2018,Cardiff,,
2018,9,19,16.15,6.75,13.12,19.87,9.7,2.14,99.91,8.66,13.3,4.67,8.62,226.75,19/09/2018,Cardiff,,
2018,9,20,16.48,5.38,13.31,18.69,10.86,23.72,99.39,9.29,13.49,3.55,9.95,209.75,20/09/2018,Cardiff,,
2018,9,21,11.88,5.34,9.23,14.56,6.84,1.46,99.91,9.64,13.34,4.45,8.91,269.31,21/09/2018,Cardiff,,
2018,9,22,11.18,2.29,9.98,12.26,7.26,11.83,100.46,5.16,7.02,3.77,3.26,162.81,22/09/2018,Cardiff,,
2018,9,23,10.23,6.29,7.29,13.58,6.29,11.92,101,6.51,8.99,3.89,5.1,220.88,23/09/2018,Cardiff,,
2018,9,24,10.35,8.18,6.23,14.4,5.55,0,102.56,2.8,3.75,1.85,1.9,281.25,24/09/2018,Cardiff,,
2018,9,25,10.76,10.19,5.66,15.86,6.1,0.01,102.45,3.73,4.91,2.32,2.59,174.69,25/09/2018,Cardiff,,
2018,9,26,13.28,10.56,7.87,18.43,8,0.02,102.08,2.79,3.95,0.93,3.02,256.5,26/09/2018,Cardiff,,
2018,9,27,13.12,9.93,8.36,18.3,7.75,0,101.53,3.05,4.51,0.77,3.75,209.06,27/09/2018,Cardiff,,
2018,9,28,11.12,8.48,6.91,15.39,6.29,0.02,101.88,5.14,7.05,3.52,3.53,45.5,28/09/2018,Cardiff,,
2018,9,29,9.93,9.14,5.96,15.1,6.16,0,101.65,2.52,3.5,1.8,1.7,204.38,29/09/2018,Cardiff,,
2018,9,30,10.85,6.74,8.01,14.75,6.65,0.16,101.03,4.91,7.04,3.53,3.51,308.75,30/09/2018,Cardiff,,
2018,10,1,10.48,7.68,6.61,14.3,6.29,0.23,101.5,5.15,7.23,3.97,3.26,303.75,01/10/2018,Cardiff,,
2018,10,2,14.44,5.35,11.83,17.19,9.34,1.13,101.11,7.08,8.37,4.92,3.45,280.19,02/10/2018,Cardiff,,
2018,10,3,13.47,6.78,10.62,17.39,8.85,0.37,101.56,4.27,5.28,3.45,1.83,273.5,03/10/2018,Cardiff,,
2018,10,4,13.32,7.95,10.31,18.26,8.85,0.24,101.13,4.02,5.74,2.83,2.91,214.12,04/10/2018,Cardiff,,
2018,10,5,13.97,6.41,11.25,17.66,9.09,0.89,100.3,2.47,3.28,1.34,1.95,192.12,05/10/2018,Cardiff,,
2018,10,6,8.76,6.12,5.84,11.97,6.23,7.65,100.22,7.05,9.25,2.76,6.49,91.06,06/10/2018,Cardiff,,
2018,10,7,9.24,7.92,4.73,12.65,5.86,0.02,101.13,3.73,5.58,1.74,3.84,263.31,07/10/2018,Cardiff,,
2018,10,8,13.06,5.59,10.25,15.84,7.93,0.23,100.84,5.68,6.97,4.2,2.77,235.88,08/10/2018,Cardiff,,
2018,10,9,12.8,8.09,9.47,17.56,8.12,0.09,100.54,4.59,6.34,2.76,3.58,200.31,09/10/2018,Cardiff,,
2018,10,10,14.96,11.02,9.8,20.83,9.28,0.18,99.76,5.43,6.58,3.78,2.8,123.44,10/10/2018,Cardiff,,
2018,10,11,13.65,6,10.46,16.46,9.4,4.77,98.95,5.91,8.63,2.74,5.9,174.44,11/10/2018,Cardiff,,
2018,10,12,15.73,5.54,12.27,17.81,10.13,15.35,99.18,13.27,16.37,7.38,8.99,183.56,12/10/2018,Cardiff,,
2018,10,13,17.04,7.7,12.51,20.21,10.86,7.06,99.3,10.71,14.23,3.66,10.57,191.5,13/10/2018,Cardiff,,
2018,10,14,10.85,3.71,8.92,12.63,7.32,14.36,99.62,5.12,7.27,2.44,4.84,126.62,14/10/2018,Cardiff,,
2018,10,15,10.37,3.36,8.9,12.26,7.32,3.57,100.02,6.45,8.23,3.37,4.86,48.44,15/10/2018,Cardiff,,
2018,10,16,13.02,4.84,11.26,16.1,8.48,0.86,100.33,4.16,5.68,3.02,2.66,206.94,16/10/2018,Cardiff,,
2018,10,17,12.58,5.64,9.83,15.48,8,0.61,100.83,3.2,5.01,1.96,3.05,144.62,17/10/2018,Cardiff,,
2018,10,18,9.58,7.45,6.5,13.95,6.71,0.07,101.5,4.09,5.2,2.59,2.6,57.56,18/10/2018,Cardiff,,
2018,10,19,10.07,8.95,6.13,15.08,7.02,0.1,101.53,2.06,3,1.22,1.78,220.38,19/10/2018,Cardiff,,
2018,10,20,11.94,6.51,9.58,16.09,8.18,0.1,101.9,2.75,4.02,1.23,2.8,251.69,20/10/2018,Cardiff,,
2018,10,21,11.87,7.38,8.56,15.94,8.18,0.25,101.76,4.34,6.21,2.42,3.79,217.25,21/10/2018,Cardiff,,
2018,10,22,8.71,7.33,5.44,12.76,5.68,0,102.61,4.31,6.4,3.23,3.16,140.75,22/10/2018,Cardiff,,
2018,10,23,10.3,7.3,6.9,14.21,6.96,0.03,102.16,5.92,8.59,4.2,4.39,296.12,23/10/2018,Cardiff,,
2018,10,24,10.02,8.5,6.09,14.59,6.71,0.02,101.81,4.05,5.15,3.12,2.03,318.38,24/10/2018,Cardiff,,
2018,10,25,9.3,4.93,6.84,11.77,6.47,0.12,101.1,3.57,4.43,2.8,1.62,318,25/10/2018,Cardiff,,
2018,10,26,8.27,4.09,5.7,9.79,5.86,2.52,100.24,6.47,9.07,4.7,4.37,313.06,26/10/2018,Cardiff,,
2018,10,27,5.23,3.33,3.76,7.08,4.46,0.76,100.48,7.29,9.12,4.88,4.24,123.06,27/10/2018,Cardiff,,
2018,10,28,5.36,6.77,2.52,9.3,4.7,0.09,100.79,7.53,9.3,4.96,4.34,25.31,28/10/2018,Cardiff,,
2018,10,29,3.38,6.02,1.37,7.4,4.33,0.1,99.66,4.56,5.08,3.33,1.75,48.12,29/10/2018,Cardiff,,
2018,10,30,4.14,7.55,1.02,8.57,4.27,0.05,98.8,4.39,5.49,2.94,2.55,236.62,30/10/2018,Cardiff,,
2018,10,31,7.5,10.58,1.98,12.55,6.04,3,99.25,5.4,7.76,3.77,4,157.19,31/10/2018,Cardiff,,
2018,11,1,7.46,6.94,3.36,10.3,5.68,2.43,99.6,4.21,5.89,2.57,3.32,296.56,01/11/2018,Cardiff,,
2018,11,2,6.12,7.82,2.57,10.39,4.88,0.01,101.18,3.3,5.28,1.57,3.71,255.38,02/11/2018,Cardiff,,
2018,11,3,10.53,5.59,7.37,12.97,7.26,2.48,100.65,8.6,10.56,5.91,4.64,183.38,03/11/2018,Cardiff,,
2018,11,4,11.18,4.33,8.67,13,8,5.15,99.53,6.06,9.59,4.95,4.65,159.75,04/11/2018,Cardiff,,
2018,11,5,10.56,5.98,7.98,13.97,7.63,0.36,99.05,4.55,5.27,3.48,1.78,124.88,05/11/2018,Cardiff,,
2018,11,6,12.03,3.39,10.35,13.74,8.36,8.9,98.35,7.78,10.76,3.75,7.01,160.81,06/11/2018,Cardiff,,
2018,11,7,10.49,5.68,6.76,12.44,7.39,13.68,98.24,8.22,11.87,4.58,7.3,205.12,07/11/2018,Cardiff,,
2018,11,8,9.74,6.06,6.47,12.54,6.71,3.88,99.76,7.66,9.7,4.71,4.99,165.5,08/11/2018,Cardiff,,
2018,11,9,10.38,3.21,8.61,11.82,7.26,17.99,98.66,8.92,14.12,6.1,8.02,165.31,09/11/2018,Cardiff,,
2018,11,10,9.7,2.94,8.3,11.23,7.32,5.55,98,5.77,7.23,4.57,2.66,195.06,10/11/2018,Cardiff,,
2018,11,11,9.44,4.5,7.77,12.28,6.84,3.36,98.53,6.39,9.92,4.08,5.84,198.44,11/11/2018,Cardiff,,
2018,11,12,9.67,4.32,7.87,12.19,6.96,5.3,99.5,7.07,9.12,4.98,4.15,200.25,12/11/2018,Cardiff,,
2018,11,13,10.02,3.77,8.2,11.97,6.96,0.86,100.72,6.24,7.59,4.98,2.61,219.56,13/11/2018,Cardiff,,
